date,system_temperature,tds,ext_temperature,weather_windDirection,weather_windSpeed,weather_rainfall,ext_humidity,lidar_value,lidar_temperature,Niveau N.G.T,Densité,MORET 2,MORET 3,MORET 4,MORET 5
2024-08-05 11:00:00,55.41666666666666,314.4440629258613,30.45,N,0.0,0.0,73.01666666666667,268.8333333333333,65.33333333333333,,,,,,
2024-08-05 12:00:00,54.91666666666666,317.896645043392,30.166666666666668,N,0.48,0.0,74.45,267.0,65.0,,,,,,
2024-08-05 13:00:00,54.583333333333336,317.94086013507734,30.066666666666663,N,0.1333333333333333,0.0,76.36666666666666,264.9166666666667,66.33333333333333,,,,,,
2024-08-05 14:00:00,55.083333333333336,313.94739309217067,29.916666666666668,N,0.0533333333333333,0.0,77.36666666666666,263.9166666666667,67.5,,,,,,
2024-08-05 15:00:00,55.41666666666666,320.15859613944,29.666666666666668,N,0.0,0.0,77.89999999999999,262.8333333333333,68.0,,,,,,
2024-08-05 16:00:00,54.5,320.37195126313065,29.266666666666666,N,0.0,0.0,80.75,265.0833333333333,66.875,,,,,,
2024-08-05 17:00:00,51.31666666666666,323.306266373776,28.5,N,0.0,0.0,83.11666666666666,270.0833333333333,1331.9375,,,,,,
2024-08-05 18:00:00,47.70000000000001,327.11843012757333,27.866666666666664,N,0.0,0.0,85.10000000000001,267.0833333333333,58.5,,,,,,
2024-08-05 19:00:00,47.45000000000001,329.95925820816,27.71666666666667,N,0.0,0.0,85.58333333333333,265.5833333333333,57.958333333333336,,,,,,
2024-08-05 20:00:00,46.45000000000001,325.550591693536,27.566666666666663,N,0.0,0.0,86.53333333333335,262.5,57.04166666666666,,,,,,
2024-08-05 21:00:00,46.70000000000001,330.8556030000853,27.366666666666664,N,0.0,0.0,88.05,262.75,57.0,,,,,,
2024-08-05 22:00:00,45.63333333333333,337.56965148417066,26.933333333333334,NW,0.0,0.0,88.21666666666665,261.3333333333333,57.0,,,,,,
2024-08-05 23:00:00,45.01666666666667,334.53663153253865,26.58333333333333,W,0.0,9.546166666666666,89.16666666666667,263.4166666666667,56.91666666666666,,,,,,
2024-08-06 00:00:00,44.91666666666666,333.044128536704,26.25,W,0.0,0.0,91.2,263.4166666666667,56.0,,,,,,
2024-08-06 01:00:00,44.11666666666667,336.1897050473813,26.0,W,0.0,0.0,92.46666666666664,260.8333333333333,56.0,,,,,,
2024-08-06 02:00:00,44.45,331.815624866368,25.666666666666668,W,0.0,0.0,92.3,265.4166666666667,55.5,,,,,,
2024-08-06 03:00:00,44.2,332.26431658297065,25.516666666666666,W,0.0,0.0,91.78333333333336,267.75,55.0,,,,,,
2024-08-06 04:00:00,43.79999999999999,332.20582467438936,25.383333333333336,NW,0.0,0.0,92.83333333333331,267.4166666666667,55.0,,,,,,
2024-08-06 05:00:00,45.9,334.08190956185064,25.9,NW,0.0,0.0,92.11666666666667,269.5833333333333,58.5,,,,,,
2024-08-06 06:00:00,49.86666666666667,325.87846530144,27.666666666666668,N,0.0,0.0,84.96666666666667,269.9166666666667,63.5,,,,,,
2024-08-06 07:00:00,51.88333333333333,319.35419075226133,28.916666666666668,N,0.0,0.0,78.66666666666667,271.4166666666667,65.25,,,,,,
2024-08-06 08:00:00,54.16666666666666,320.45803943386136,29.53333333333333,N,0.0,0.0,76.66666666666667,269.75,66.29166666666667,,,,,,
2024-08-06 09:00:00,54.0,319.096699716224,29.45,E,0.0,0.0,76.68333333333334,268.0833333333333,65.83333333333333,,,,,,
2024-08-06 10:00:00,54.833333333333336,314.84689487900266,29.766666666666666,N,0.0,0.0,75.25,266.5,65.66666666666667,,,,,,
2024-08-06 11:00:00,55.25,314.9014576083147,30.116666666666664,N,0.0,0.0,75.63333333333334,266.0,65.125,,,,,,
2024-08-06 12:00:00,55.25,318.2600826776747,30.266666666666666,E,0.0,0.0,75.51666666666667,264.5,65.41666666666667,,,,,,
2024-08-06 13:00:00,55.8,319.7819814909387,30.433333333333334,N,0.0,0.0,77.0,263.1666666666667,67.16666666666667,,,,,,
2024-08-06 14:00:00,55.56666666666666,315.76286828536,30.166666666666668,N,0.0,0.0,78.51666666666667,261.75,67.95833333333333,,,,,,
2024-08-06 15:00:00,55.88333333333333,315.04000175887467,29.85,N,0.0133333333333333,0.0,80.33333333333333,261.3333333333333,68.5,,,,,,
2024-08-06 16:00:00,54.5,317.0669223307627,29.383333333333336,N,0.0,0.0,82.86666666666667,263.0833333333333,66.66666666666667,,,,,,
2024-08-06 17:00:00,50.68333333333334,326.962181408944,28.516666666666666,N,0.0,0.0,86.53333333333335,268.4166666666667,61.66666666666666,,,,,,
2024-08-06 18:00:00,48.18333333333334,328.95570441157867,28.05,N,0.0,0.0,88.5,270.0,58.5,,,,,,
2024-08-06 19:00:00,46.95000000000001,331.230471248976,27.933333333333334,E,0.0,0.0,89.53333333333335,270.0,58.0,,,,,,
2024-08-06 20:00:00,46.95000000000001,330.1815418570933,27.8,E,0.0,0.0,90.68333333333334,270.0,58.0,,,,,,
2024-08-06 21:00:00,46.28333333333334,334.818321815264,27.71666666666667,NE,0.0,0.0,90.18333333333334,270.0,57.66666666666666,,,,,,
2024-08-06 22:00:00,45.70000000000001,335.41855413250136,27.61666666666667,SE,0.0,0.0,88.91666666666667,270.0,57.0,,,,,,
2024-08-06 23:00:00,45.616666666666674,329.2813961420533,27.2,SE,0.0,0.0,90.78333333333336,270.1666666666667,57.0,,,,,,
2024-08-07 00:00:00,45.0,335.50583639205865,26.48333333333333,N,0.0,0.0,94.28333333333336,270.0,56.625,,,,,,
2024-08-07 01:00:00,44.53333333333333,334.64180955786134,26.366666666666664,N,0.0,0.0,93.15,270.1666666666667,56.0,,,,,,
2024-08-07 02:00:00,44.76666666666667,335.679676825424,26.316666666666663,N,0.0,0.0,91.6,270.1666666666667,56.0,,,,,,
2024-08-07 03:00:00,44.2,336.53245993954664,26.066666666666663,N,0.0,0.0,91.98333333333332,268.9166666666667,56.0,,,,,,
2024-08-07 04:00:00,44.35,334.0354700446027,25.616666666666664,N,0.0,0.0,93.16666666666669,269.0833333333333,55.66666666666666,,,,,,
2024-08-07 05:00:00,46.616666666666674,329.32582119386666,26.05,N,0.0,0.0,91.75,269.25,59.16666666666666,,,,,,
2024-08-07 06:00:00,49.78333333333333,330.8580746681493,27.866666666666664,N,0.0,0.0,86.06666666666666,270.0,62.0,,,,,,
2024-08-07 07:00:00,52.51666666666667,318.769262508688,28.73333333333333,N,0.0,0.0,81.3,271.25,65.66666666666667,,,,,,
2024-08-07 08:00:00,54.0,317.1859091398507,29.25,N,0.6933333333333334,0.0,78.64999999999999,269.75,66.0,,,,,,
2024-08-07 09:00:00,55.16666666666666,314.876000737216,29.766666666666666,N,0.0,0.0,76.03333333333333,267.9166666666667,66.0,,,,,,
2024-08-07 10:00:00,55.083333333333336,314.94050156184534,29.85,E,0.1066666666666666,0.0,76.86666666666666,266.4166666666667,65.16666666666667,,,,,,
2024-08-07 11:00:00,55.16666666666666,316.28929616380265,30.1,N,0.2133333333333333,0.0,77.95,265.25,65.0,,,,,,
2024-08-07 12:00:00,55.083333333333336,314.4314922134773,30.55,N,0.7733333333333334,0.0,77.88333333333334,263.8333333333333,65.33333333333333,,,,,,
2024-08-07 13:00:00,54.91666666666666,315.1630170365973,30.15,N,5.173333333333333,0.0,79.86666666666666,262.5,66.16666666666667,,,,,,
2024-08-07 14:00:00,55.25,318.89326113057604,30.316666666666663,N,0.0266666666666666,0.0,79.26666666666667,260.9166666666667,67.83333333333333,,,,,,
2024-08-07 15:00:00,55.083333333333336,320.535977138288,29.73333333333333,N,0.0,0.0,81.8,260.4166666666667,67.83333333333333,,,,,,
2024-08-07 16:00:00,53.43333333333334,318.265842936976,29.5,N,0.8266666666666665,0.0,84.26666666666667,262.25,66.33333333333333,,,,,,
2024-08-07 17:00:00,50.43333333333334,322.81057031073067,28.666666666666668,N,0.0,0.0,86.35000000000001,268.5,61.66666666666666,,,,,,
2024-08-07 18:00:00,47.70000000000001,324.5872092269067,28.2,N,0.0,0.0,88.16666666666667,270.0,58.54166666666666,,,,,,
2024-08-07 19:00:00,46.5,331.6150622998016,27.92,E,5.087999999999999,0.0,90.02000000000001,270.0,58.0,,,,,,
2024-08-07 20:00:00,45.422222222222224,329.6607690389938,27.811111111111117,E,2.1866666666666665,0.0,92.6,270.27777777777777,57.0,,,,,,
2024-08-07 21:00:00,45.70000000000001,332.70484659855464,27.65,E,0.0,0.0,93.5,270.1666666666667,57.0,,,,,,
2024-08-07 22:00:00,45.70000000000001,332.5694141216107,27.366666666666664,E,0.0,0.0,94.61666666666667,270.0,57.0,,,,,,
2024-08-07 23:00:00,45.55,331.8491041898987,26.7,E,0.0,0.0,95.08333333333331,270.25,56.708333333333336,,,,,,
2024-08-08 00:00:00,44.78333333333333,336.3347398436533,25.96666666666667,E,0.0,0.0,97.53333333333336,268.3333333333333,56.0,,,,,,
2024-08-08 01:00:00,44.133333333333326,335.067259148576,25.633333333333336,E,0.0,0.0,99.01666666666668,266.4166666666667,55.458333333333336,,,,,,
2024-08-08 02:00:00,44.28333333333333,334.30371127490133,25.88333333333333,E,0.0,0.0,97.73333333333332,265.5833333333333,55.958333333333336,,,,,,
2024-08-08 03:00:00,43.96666666666666,326.03065260018667,25.85,E,0.0,0.0,96.66666666666669,265.0,55.29166666666666,,,,,,
2024-08-08 04:00:00,44.11666666666667,333.936107380944,26.0,E,0.0,0.0,96.06666666666666,265.1666666666667,55.16666666666666,,,,,,
2024-08-08 05:00:00,48.73333333333334,331.3226084065707,27.45,E,0.0,0.0,92.46666666666664,263.8333333333333,61.5,,,,,,
2024-08-08 06:00:00,51.333333333333336,324.3064209194347,28.633333333333336,E,0.0,0.0,85.01666666666667,266.9166666666667,63.833333333333336,,,,,,
2024-08-08 07:00:00,55.0,316.85087089210134,29.616666666666664,N,0.0,0.0,79.60000000000001,268.3333333333333,67.0,,,,,,
2024-08-08 08:00:00,55.48333333333333,308.88544877037333,29.866666666666664,N,0.0,0.0,79.14999999999999,268.0,66.75,,,,,,
2024-08-08 09:00:00,55.333333333333336,314.03191028738667,30.05,N,0.0,0.0,78.06666666666666,266.5,66.0,,,,,,
2024-08-08 10:00:00,54.833333333333336,314.183941267136,30.33333333333333,E,0.0,0.0,77.89999999999999,265.0,65.20833333333333,,,,,,
2024-08-08 11:00:00,54.833333333333336,316.1522972411787,30.4,N,0.0,0.0,76.31666666666666,263.8333333333333,65.0,,,,,,
2024-08-08 12:00:00,54.75,314.02401329467733,30.3,NE,0.0399999999999999,0.0,75.86666666666666,261.5833333333333,65.83333333333333,,,,,,
2024-08-08 13:00:00,55.15,314.059559645584,30.133333333333336,N,0.0,0.0,77.5,259.9166666666667,67.29166666666667,,,,,,
2024-08-08 14:00:00,54.583333333333336,314.7311767080693,29.933333333333334,N,0.0,0.0,79.26666666666667,259.0833333333333,68.0,,,,,,
2024-08-08 15:00:00,54.75,312.77040915822937,29.6,E,0.0,0.0,80.11666666666666,260.1666666666667,67.125,,,,,,
2024-08-08 16:00:00,51.48333333333333,317.983675009584,28.916666666666668,NE,0.0,0.0,84.0,266.6666666666667,62.66666666666666,,,,,,
2024-08-08 17:00:00,47.866666666666674,326.518370334032,28.23333333333333,NE,0.0,0.0,85.0,269.25,1158.7916666666667,,,,,,
2024-08-08 18:00:00,47.325,329.795253679288,27.975,N,0.0,0.0,86.05,270.0,58.0,,,,,,
2024-08-08 19:00:00,47.2,333.666380514336,27.9,E,0.0,0.0,89.1,270.0,58.0,,,,,,
2024-08-08 20:00:00,44.76666666666667,329.59857486676265,27.666666666666668,N,0.0,0.0,88.03333333333335,270.0,57.0,,,,,,
2024-08-08 21:00:00,45.3,331.4160206853226,27.383333333333336,N,0.0,0.0,87.75,270.0,57.0,,,,,,
2024-08-08 22:00:00,45.3,329.6270226041813,27.05,N,0.0,0.0,89.08333333333333,269.0,56.833333333333336,,,,,,
2024-08-08 23:00:00,44.6,335.078139485056,26.45,N,0.0,0.0,91.6,266.0,56.0,,,,,,
2024-08-09 00:00:00,44.833333333333336,336.034050991792,26.4,N,0.0,0.0,91.91666666666669,264.3333333333333,56.0,,,,,,
2024-08-09 01:00:00,44.66666666666666,335.174107684384,26.46666666666667,N,0.0,0.0,91.16666666666669,264.5,56.0,,,,,,
2024-08-09 02:00:00,44.29999999999999,328.75165913307734,25.433333333333334,N,0.0,0.0,94.5,265.1666666666667,55.16666666666666,,,,,,
2024-08-09 03:00:00,43.383333333333326,333.07226304877867,24.933333333333334,SW,0.0,0.0,92.26666666666668,264.4166666666667,54.833333333333336,,,,,,
2024-08-09 04:00:00,46.78333333333334,328.108465935488,25.83333333333333,SW,0.0,0.0,94.45,267.6666666666667,59.125,,,,,,
2024-08-09 05:00:00,51.15,320.69930496973865,26.8,SW,0.0,0.0,93.38333333333333,267.6666666666667,64.5,,,,,,
2024-08-09 06:00:00,57.66666666666666,309.71570660738666,28.883333333333336,SW,0.0,0.0,83.5,268.25,70.5,,,,,,
2024-08-09 07:00:00,60.1,298.0504383397867,30.383333333333336,S,0.0,0.0,77.05,266.0,71.375,,,,,,
2024-08-09 08:00:00,57.56666666666666,312.12080412872,29.816666666666663,SE,0.0,0.0,79.10000000000001,265.9166666666667,67.70833333333333,,,,,,
2024-08-09 09:00:00,55.95,309.4231665420427,29.9,N,0.0133333333333333,0.0,79.53333333333333,264.4166666666667,66.0,,,,,,
2024-08-09 10:00:00,56.48333333333333,309.16770764898666,30.683333333333334,N,0.0,0.0,74.61666666666666,263.0833333333333,66.66666666666667,,,,,,
2024-08-09 11:00:00,56.48333333333333,305.7268394933013,31.28333333333333,E,0.0,0.0,67.91666666666667,262.3333333333333,66.5,,,,,,
2024-08-09 12:00:00,56.75,313.4537577918773,31.633333333333336,E,0.0,0.0,66.83333333333333,260.1666666666667,67.95833333333333,,,,,,
